prefecture,city,district,number,address,name,lat,long,note
千葉県,市川市,千葉5区,68-3,欠真間1丁目6-38南行徳小学校/北側,欠真間1丁目6-38南行徳小学校/北側,35.68049999999999,139.90145,
千葉県,市川市,千葉5区,68-4,欠真間1丁目6-15南行徳幼稚園,欠真間1丁目6-15南行徳幼稚園,35.6795692,139.900824,
千葉県,市川市,千葉5区,68-5,香取1丁目5香取公園/南側,香取1丁目5香取公園/南側,35.6807759,139.9046671,
千葉県,市川市,千葉5区,68-6,香取1丁目5香取公園/東側,香取1丁目5香取公園/東側,35.6807759,139.9046671,
千葉県,市川市,千葉5区,68-7,香取1丁目5香取公園/北側,香取1丁目5香取公園/北側,35.6807759,139.9046671,
千葉県,市川市,千葉5区,68-8,欠真間1丁目3けやき公園,欠真間1丁目3けやき公園,35.6798335,139.9028016,
千葉県,市川市,千葉5区,69-1,香取2丁目19-1香取地域ふれあい館/北側,香取2丁目19-1香取地域ふれあい館/北側,35.6791345,139.9099603,地図と照合修正
千葉県,市川市,千葉5区,69-2,香取2丁目19-1香取地域ふれあい館/南側,香取2丁目19-1香取地域ふれあい館/南側,35.6791476,139.910022,地図と照合修正
千葉県,市川市,千葉5区,69-3,福栄1丁目4桜場公園/東側,福栄1丁目4桜場公園/東側,35.6784056,139.9103631,地図と照合修正
千葉県,市川市,千葉5区,69-4,福栄1丁目4桜場公園/西側,福栄1丁目4桜場公園/西側,35.6781422,139.9100305,地図と照合修正
千葉県,市川市,千葉5区,69-5,福栄1丁目9-21朝日南市川マンション,福栄1丁目9-21朝日南市川マンション,35.677669,139.9086378,
千葉県,市川市,千葉5区,69-6,香取2丁目1-16行徳郵便局,香取2丁目1-16行徳郵便局,35.6805928,139.9069948,
千葉県,市川市,千葉5区,69-7,湊新田2丁目4駅前公園/西側,湊新田2丁目4駅前公園/西側,35.6785212,139.9131913,地図と照合修正
千葉県,市川市,千葉5区,70-1,福栄3丁目4-1福栄中学校/正門,福栄3丁目4-1福栄中学校/正門,35.6747768,139.910105139,地図と照合修正
千葉県,市川市,千葉5区,70-2,福栄3丁目4-1福栄中学校/南側,福栄3丁目4-1福栄中学校/南側,35.6735087,139.909897,地図と照合修正
千葉県,市川市,千葉5区,70-3,福栄3丁目4-1福栄中学校/北側,福栄3丁目4-1福栄中学校/北側,35.6749204,139.9097154,地図と照合修正
千葉県,市川市,千葉5区,70-4,福栄3丁目5-1行徳グランドハイツ,福栄3丁目5-1行徳グランドハイツ,35.6744411,139.9091522,地図と照合修正
千葉県,市川市,千葉5区,70-5,福栄3丁目1行徳ハイライズ/公園,福栄3丁目1行徳ハイライズ/公園,35.6758617,139.9128482,地図と照合修正
千葉県,市川市,千葉5区,70-6,福栄2丁目14湊新田公園/南側,福栄2丁目14湊新田公園/南側,35.675977,139.9127089,
千葉県,市川市,千葉5区,70-7,福栄2丁目14湊新田公園/北側,福栄2丁目14湊新田公園/北側,35.6761057,139.9125639,地図と照合修正
千葉県,市川市,千葉5区,70-8,福栄3丁目9新浜公園/南側,福栄3丁目9新浜公園/南側,35.6725291,139.910865,地図と照合修正
千葉県,市川市,千葉5区,70-9,福栄3丁目9新浜公園/西側,福栄3丁目9新浜公園/西側,35.6726598,139.9105324,地図と照合修正
千葉県,市川市,千葉5区,71-1,南行徳2丁目3-1富美浜小学校/正門,南行徳2丁目3-1富美浜小学校/正門,35.6722145,139.9057049,地図と照合修正
千葉県,市川市,千葉5区,71-2,南行徳2丁目3-1富美浜小学校/裏門,南行徳2丁目3-1富美浜小学校/裏門,35.6704974,139.9057854,地図と照合修正
千葉県,市川市,千葉5区,71-3,南行徳2丁目2-1福栄小学校,南行徳2丁目2-1福栄小学校,35.6726677,139.9074251,地図と照合修正
千葉県,市川市,千葉5区,71-4,南行徳1丁目7御手浜公園,南行徳1丁目7御手浜公園,35.6731225,139.9055266,
千葉県,市川市,千葉5区,71-5,南行徳1丁目9地先南行徳第2駐輪場/南側,南行徳1丁目9地先南行徳第2駐輪場/南側,35.6739392,139.90337921,地図と照合修正
千葉県,市川市,千葉5区,71-6,福栄1丁目20東場公園,福栄1丁目20東場公園,35.6752052,139.9066159,
千葉県,市川市,千葉5区,71-7,福栄4丁目32-2江戸川左岸流域下水道第二終末処理場,福栄4丁目32-2江戸川左岸流域下水道第二終末処理場,35.6708635,139.9098606,地図と照合修正
千葉県,市川市,千葉5区,71-8,南行徳2丁目16満世公園,南行徳2丁目16満世公園,35.6693017,139.9046046,地図と照合修正
千葉県,市川市,千葉5区,71-9,南行徳2丁目2-2南行徳中学校,南行徳2丁目2-2南行徳中学校,35.6708749,139.907732,地図と照合修正
千葉県,市川市,千葉5区,72-1,欠真間2丁目31-5富美浜地域ふれあい館,欠真間2丁目31-5富美浜地域ふれあい館,35.675406,139.9055,
千葉県,市川市,千葉5区,72-2,相之川4丁目18南行徳第2駐輪場/北側,相之川4丁目18南行徳第2駐輪場/北側,35.67408959999999,139.9039357,
