prefecture,city,number,address,name,note,lat,long
福岡県,久留米市,,,浪打公園西側入口右側,,33.33715385,130.5142311
福岡県,久留米市,,,古川公園南側入口左側,,33.3349402,130.5141137
福岡県,久留米市,,,小森野小学校西門左側,,33.33925706,130.5172139
福岡県,久留米市,,,小森野小学校北側正門左側フェンス,,33.33935271,130.5182853
福岡県,久留米市,,,長門石小学校北側裏門右側フェンス,,33.32815915,130.4867869
福岡県,久留米市,,,今村公園南側入口右側フェンス,,33.32655875,130.4895959
福岡県,久留米市,,,長門石小学校南側正門左側フェンス,,33.32762391,130.4862518
福岡県,久留米市,,,長門石第一公園西側入口左側フェンス,,33.32875189,130.4835553
福岡県,久留米市,,,市営長門石団地Ｎｏ．１３棟西側,,33.33119616,130.4850682
福岡県,久留米市,,,北川原公園西側フェンス,,33.32745032,130.4916837
福岡県,久留米市,,,北川原公園南側入口左側フェンス,,33.32690847,130.4919915
福岡県,久留米市,,,長園池北側法面（市道沿い）,,33.31078911,130.5704102
福岡県,久留米市,,,南公園北側,,33.3206398,130.5614793
福岡県,久留米市,,,安居野公園北側入口左側,,33.31698518,130.5702914
福岡県,久留米市,,,大島公園東側入口右側植込み,,33.3159432,130.5651415
福岡県,久留米市,,,太郎原町878番地1空地,,33.3233198,130.583626
福岡県,久留米市,,,久留米筑水高等学校北側フェンス,,33.31462365,130.5715749
福岡県,久留米市,,,山川小学校東側裏門右側フェンス,,33.31294956,130.5690724
福岡県,久留米市,,,追分公民館南側（ことぶき公園）フェンス,,33.31211348,130.5656882
福岡県,久留米市,,,ＪＲ御井駅ロータリー北側フェンス,,33.31296168,130.5622625
福岡県,久留米市,,,和泉公園西側入口右側フェンス,,33.31638562,130.5453832
福岡県,久留米市,,,合川小学校南側正門左側,,33.31683109,130.543386
福岡県,久留米市,,,じのき公園西側,,33.32202354,130.5406257
福岡県,久留米市,,,枝光公民館西側石塀,,33.31773116,130.5397196
福岡県,久留米市,,,前田公園東側フェンス,,33.31713627,130.5345645
福岡県,久留米市,,,福岡県総合庁舎東側入口フェンス,,33.3132999,130.5341015
福岡県,久留米市,,,中央公園東側（テニスコート東側）,,33.3185648,130.5295847
福岡県,久留米市,,,ゆめタウン久留米西側（合川緑地）,,33.3215343,130.5364245
福岡県,久留米市,,,千歳市民センター南東側フェンス,,33.3255438,130.5520301
福岡県,久留米市,,,市営東合川団地Ｎｏ．２棟駐輪場南側フェンス,,33.3237278,130.5576627
