prefecture,city,number,address,name,note,lat,long
福岡県,大牟田市,141,,忠屋団地公園,,33.0570959,130.4535
福岡県,大牟田市,142,,旧サン・アビリティーズおおむた,,33.054686,130.450715
福岡県,大牟田市,143,,手鎌神社前バス停,,33.0502462,130.4472
福岡県,大牟田市,144,,手鎌北町公園正面,,33.0543799,130.446822
福岡県,大牟田市,145,,手鎌地区公民館,,33.0548297,130.4514318
福岡県,大牟田市,146,,延命庁舎入口,,33.0211202,130.4474399
福岡県,大牟田市,147,,駛馬地区公民館,,33.0113397,130.4521032
福岡県,大牟田市,148,,駛馬小学校正門,,33.0149304,130.4502383
福岡県,大牟田市,149,,宮原町１丁目公園,,33.0149316,130.4553379
福岡県,大牟田市,150,,旧駛馬南小学校正門,,33.0083296,130.4495215
福岡県,大牟田市,151,,トリムパーク スポーツクラブ東,,33.0050924,130.4430029
福岡県,大牟田市,152,,一部橋公園,,33.0112124,130.4501933
福岡県,大牟田市,153,,草木八幡宮東側,,33.0514412,130.4650868
福岡県,大牟田市,154,,桜台公園,,33.0468466,130.4714851
福岡県,大牟田市,155,,竹の原団地第２公園,,33.0471709,130.4699142
福岡県,大牟田市,156,,JR銀水駅,,33.0547691,130.4610969
福岡県,大牟田市,157,,羽山台小学校正門,,33.0505901,130.4693286
福岡県,大牟田市,158,,竹の原団地公園,,33.045811,130.4705451
福岡県,大牟田市,159,,羽山台小学校南側,,33.049106,130.470024
福岡県,大牟田市,160,,銀水小学校正門,,33.0545374,130.4739569
福岡県,大牟田市,161,,銀水小学校西側,,33.054915,130.4733192
福岡県,大牟田市,162,,ＪＡみなみ筑後 銀水支所,,33.0551556,130.4658456
福岡県,大牟田市,163,,済生会病院前バス停横,,33.0568502,130.465265
福岡県,大牟田市,164,,田隈中学校西門,,33.0523926,130.4733654
福岡県,大牟田市,165,,諏訪前団地公園,,33.0557115,130.4772903
福岡県,大牟田市,166,,橘中学校運動場南側,,33.0635024,130.4743481
福岡県,大牟田市,167,,久福木バス停北50ｍ,,33.0571415,130.4811629
福岡県,大牟田市,168,,三池地区公民館,,33.0461251,130.4789659
福岡県,大牟田市,169,,三池中町公園,,33.0485837,130.4814368
福岡県,大牟田市,170,,三池小学校正門,,33.04642,130.4830315
福岡県,大牟田市,171,,三池原公園,,33.0453083,130.4745887
福岡県,大牟田市,172,,三池上町バス停,,33.053436,130.4775817
福岡県,大牟田市,173,,今山団地第１公園,,33.0413251,130.4882296
福岡県,大牟田市,174,,高泉団地東入口,,33.0397747,130.4827648
福岡県,大牟田市,175,,御幸返橋,,33.0433762,130.472044
福岡県,大牟田市,176,,大牟田高等技術専門校北側,,33.0448005,130.4723923
福岡県,大牟田市,177,,榎町公園,,33.0411846,130.4665927
福岡県,大牟田市,178,,御木中学校正門,,33.0411536,130.4689859
福岡県,大牟田市,179,,御木中学校西門,,33.0391865,130.469007
福岡県,大牟田市,180,,平野公民館,,33.0412269,130.4744388
福岡県,大牟田市,181,,ビレッジハウス大牟田,,33.0356753,130.4712101
福岡県,大牟田市,182,,masked,,33.0326222,130.4701886
福岡県,大牟田市,183,,瓦町公園,,33.0351139,130.4630591
福岡県,大牟田市,184,,八尻町バス停,,33.0356737,130.4589119
福岡県,大牟田市,185,,大牟田市社会福祉協議会西側,,33.0353981,130.4624564
福岡県,大牟田市,186,,平原小学校東門,,33.0397993,130.4660207
福岡県,大牟田市,187,,masked,,33.0377622,130.4663229
福岡県,大牟田市,188,,平原小学校正門,,33.039534,130.4640564
