prefecture,city,number,address,name,note,lat,long
福岡県,飯塚市,192,,192　平恒橋先,,33.608904,130.685822
福岡県,飯塚市,194,,194　県道飯塚大野城線舎利蔵橋,,33.608113,130.643826
福岡県,飯塚市,195,,195　市道津原舎利蔵線八木山ＢＰ舎利蔵入口先,,33.610634,130.637225
福岡県,飯塚市,196,,196　本谷自治会入口三叉路,,33.609668,130.627043
福岡県,飯塚市,197,,197　旧ＪＡ福岡嘉穂高田出張所,,33.603895,130.63861
福岡県,飯塚市,198,,198　平瀬橋北側,,33.600342,130.634028
福岡県,飯塚市,199,,199　高田向野集会所入口,,33.597733,130.640581
福岡県,飯塚市,200,,200　見田公民館前,,33.60358,130.647449
福岡県,飯塚市,201,,201　久保白橋付近ガードレール,,33.605582,130.650309
福岡県,飯塚市,202,,202　県道高田天道停車場線天道橋,,33.605013,130.674807
福岡県,飯塚市,203,,203　太郎丸　ヘアーメイクプレアー付近,,33.607425,130.666677
福岡県,飯塚市,204,,204　椋本小学校前,,33.607627,130.665347
福岡県,飯塚市,205,,205　第二あさひの里付近交差点ガードパイプ,,33.607356,130.663561
福岡県,飯塚市,206,,206　済生会病院入口横,,33.603025,130.666736
福岡県,飯塚市,207,,207　太郎丸交差点,,33.607865,130.671615
福岡県,飯塚市,208,,208　穂波人権啓発センター,,33.610023,130.66838
福岡県,飯塚市,209,,209　旧岩井商店横,,33.633538,130.677382
福岡県,飯塚市,210,,210　枝国北交差点付近(旧神仙楼横),,33.634629,130.675834
福岡県,飯塚市,211,,211　グループホームえだくに横,,33.634021,130.671836
福岡県,飯塚市,212,,212　枝国二区バス停,,33.635649,130.672713
福岡県,飯塚市,213,,213　日鉄枝国公民館,,33.637254,130.671989
福岡県,飯塚市,214,,214　枝国二区公民館,,33.636304,130.669931
福岡県,飯塚市,215,,215　枝国三区公民館前店舗駐車場,,33.633253,130.669962
福岡県,飯塚市,185,,185　神の浦浦田公民館,,33.61705,130.69633
福岡県,飯塚市,187,,187　平恒公民館,,33.611796,130.688093
福岡県,飯塚市,193,,193　旧津原セブンイレブン横,,33.610512,130.648105
